,yearmonthdatetime,승차총승객수,monthtime,datetime,in,ratio,time,평일,토요일,일요일,base
1020,202408191200,31628,202408,2024081200,1396.69248,0.04416,12,38.099999999999994,46.35,32.25,32757.0
1021,202408191300,31628,202408,2024081300,1489.99508,0.04711,13,39.349999999999994,45.8,38.25,32757.0
1022,202408191400,31628,202408,2024081400,1732.89812,0.05479,14,41.8,49.1,33.9,32757.0
1023,202408191500,31628,202408,2024081500,2090.92708,0.06611,15,48.05,52.9,36.8,32757.0
1024,202408191600,31628,202408,2024081600,2571.6726799999997,0.08131,16,53.599999999999994,57.5,38.1,32757.0
1025,202408191700,31628,202408,2024081700,3033.1252,0.0959,17,73.94999999999999,57.65,35.85,32757.0
1026,202408191800,31628,202408,2024081800,4274.207920000001,0.13514,18,76.35,54.05,41.75,32757.0
1027,202408191900,31628,202408,2024081900,2568.1935999999996,0.0812,19,44.85,48.8,41.6,32757.0
1028,202408192000,31628,202408,2024082000,2342.68596,0.07407,20,33.5,46.1,39.15,32757.0
1029,202408192100,31628,202408,2024082100,2325.29056,0.07352,21,30.75,44.2,35.95,32757.0
1030,202408192200,31628,202408,2024082200,2173.47616,0.06872,22,42.75,39.2,29.6,32757.0
1031,202408192300,31628,202408,2024082300,917.52828,0.02901,23,27.85,38.55,27.9,32757.0
1032,202408180000,24313,202408,2024080000,46.1947,0.0019,00,11.05,0.0,0.0,32757.0
1033,202408180100,24313,202408,2024080100,0.0,0.0,01,,,,
1034,202408180200,24313,202408,2024080200,0.0,0.0,02,,,,
1035,202408180300,24313,202408,2024080300,0.0,0.0,03,,,,
1036,202408180400,24313,202408,2024080400,0.72939,3e-05,04,,,,
1037,202408180500,24313,202408,2024080500,42.30462,0.00174,05,5.7,5.05,2.55,32757.0
1038,202408180600,24313,202408,2024080600,95.79322,0.00394,06,15.4,12.45,7.85,32757.0
1039,202408180700,24313,202408,2024080700,200.82538,0.00826,07,23.15,14.35,10.7,32757.0
1040,202408180800,24313,202408,2024080800,404.08206,0.01662,08,40.5,29.35,19.85,32757.0
1041,202408180900,24313,202408,2024080900,781.6629499999999,0.03215,09,32.65,38.45,24.9,32757.0
1042,202408181000,24313,202408,2024081000,965.95549,0.03973,10,33.849999999999994,43.25,31.0,32757.0
1043,202408181100,24313,202408,2024081100,1083.87354,0.04458,11,30.0,44.75,34.5,32757.0
1044,202408181200,24313,202408,2024081200,1073.66208,0.04416,12,38.099999999999994,46.35,32.25,32757.0
1045,202408181300,24313,202408,2024081300,1145.38543,0.04711,13,39.349999999999994,45.8,38.25,32757.0
1046,202408181400,24313,202408,2024081400,1332.10927,0.05479,14,41.8,49.1,33.9,32757.0
1047,202408181500,24313,202408,2024081500,1607.3324300000002,0.06611,15,48.05,52.9,36.8,32757.0
1048,202408181600,24313,202408,2024081600,1976.8900299999998,0.08131,16,53.599999999999994,57.5,38.1,32757.0
1049,202408181700,24313,202408,2024081700,2331.6167,0.0959,17,73.94999999999999,57.65,35.85,32757.0
1050,202408181800,24313,202408,2024081800,3285.65882,0.13514,18,76.35,54.05,41.75,32757.0
1051,202408181900,24313,202408,2024081900,1974.2155999999998,0.0812,19,44.85,48.8,41.6,32757.0
1052,202408182000,24313,202408,2024082000,1800.86391,0.07407,20,33.5,46.1,39.15,32757.0
1053,202408182100,24313,202408,2024082100,1787.49176,0.07352,21,30.75,44.2,35.95,32757.0
1054,202408182200,24313,202408,2024082200,1670.78936,0.06872,22,42.75,39.2,29.6,32757.0
1055,202408182300,24313,202408,2024082300,705.3201300000001,0.02901,23,27.85,38.55,27.9,32757.0
1056,202408170000,29199,202408,2024080000,55.4781,0.0019,00,11.05,0.0,0.0,32757.0
1057,202408170100,29199,202408,2024080100,0.0,0.0,01,,,,
