사용일자,노선명,역명,승차총승객수,하차총승객수,승하차 차이,week,weekend&public holiday,time
2023-09-27,4호선,명동,29693,32023,-2330,2,0,00
2023-09-27,4호선,명동,29693,32023,-2330,2,0,01
2023-09-27,4호선,명동,29693,32023,-2330,2,0,02
2023-09-27,4호선,명동,29693,32023,-2330,2,0,03
2023-09-27,4호선,명동,29693,32023,-2330,2,0,04
2023-09-27,4호선,명동,29693,32023,-2330,2,0,05
2023-09-27,4호선,명동,29693,32023,-2330,2,0,06
2023-09-27,4호선,명동,29693,32023,-2330,2,0,07
2023-09-27,4호선,명동,29693,32023,-2330,2,0,08
2023-09-27,4호선,명동,29693,32023,-2330,2,0,09
2023-09-27,4호선,명동,29693,32023,-2330,2,0,10
2023-09-27,4호선,명동,29693,32023,-2330,2,0,11
2023-09-27,4호선,명동,29693,32023,-2330,2,0,12
2023-09-27,4호선,명동,29693,32023,-2330,2,0,13
2023-09-27,4호선,명동,29693,32023,-2330,2,0,14
2023-09-27,4호선,명동,29693,32023,-2330,2,0,15
2023-09-27,4호선,명동,29693,32023,-2330,2,0,16
2023-09-27,4호선,명동,29693,32023,-2330,2,0,17
2023-09-27,4호선,명동,29693,32023,-2330,2,0,18
2023-09-27,4호선,명동,29693,32023,-2330,2,0,19
2023-09-27,4호선,명동,29693,32023,-2330,2,0,20
2023-09-27,4호선,명동,29693,32023,-2330,2,0,21
2023-09-27,4호선,명동,29693,32023,-2330,2,0,22
2023-09-27,4호선,명동,29693,32023,-2330,2,0,23
2023-09-28,4호선,명동,22254,26403,-4149,3,1,00
2023-09-28,4호선,명동,22254,26403,-4149,3,1,01
2023-09-28,4호선,명동,22254,26403,-4149,3,1,02
2023-09-28,4호선,명동,22254,26403,-4149,3,1,03
2023-09-28,4호선,명동,22254,26403,-4149,3,1,04
2023-09-28,4호선,명동,22254,26403,-4149,3,1,05
2023-09-28,4호선,명동,22254,26403,-4149,3,1,06
2023-09-28,4호선,명동,22254,26403,-4149,3,1,07
2023-09-28,4호선,명동,22254,26403,-4149,3,1,08
2023-09-28,4호선,명동,22254,26403,-4149,3,1,09
2023-09-28,4호선,명동,22254,26403,-4149,3,1,10
2023-09-28,4호선,명동,22254,26403,-4149,3,1,11
2023-09-28,4호선,명동,22254,26403,-4149,3,1,12
2023-09-28,4호선,명동,22254,26403,-4149,3,1,13
2023-09-28,4호선,명동,22254,26403,-4149,3,1,14
2023-09-28,4호선,명동,22254,26403,-4149,3,1,15
2023-09-28,4호선,명동,22254,26403,-4149,3,1,16
2023-09-28,4호선,명동,22254,26403,-4149,3,1,17
2023-09-28,4호선,명동,22254,26403,-4149,3,1,18
2023-09-28,4호선,명동,22254,26403,-4149,3,1,19
2023-09-28,4호선,명동,22254,26403,-4149,3,1,20
2023-09-28,4호선,명동,22254,26403,-4149,3,1,21
2023-09-28,4호선,명동,22254,26403,-4149,3,1,22
2023-09-28,4호선,명동,22254,26403,-4149,3,1,23
2023-09-29,4호선,명동,27646,31587,-3941,4,1,00
2023-09-29,4호선,명동,27646,31587,-3941,4,1,01
2023-09-29,4호선,명동,27646,31587,-3941,4,1,02
2023-09-29,4호선,명동,27646,31587,-3941,4,1,03
2023-09-29,4호선,명동,27646,31587,-3941,4,1,04
2023-09-29,4호선,명동,27646,31587,-3941,4,1,05
2023-09-29,4호선,명동,27646,31587,-3941,4,1,06
2023-09-29,4호선,명동,27646,31587,-3941,4,1,07
2023-09-29,4호선,명동,27646,31587,-3941,4,1,08
2023-09-29,4호선,명동,27646,31587,-3941,4,1,09
2023-09-29,4호선,명동,27646,31587,-3941,4,1,10
2023-09-29,4호선,명동,27646,31587,-3941,4,1,11
2023-09-29,4호선,명동,27646,31587,-3941,4,1,12
2023-09-29,4호선,명동,27646,31587,-3941,4,1,13
2023-09-29,4호선,명동,27646,31587,-3941,4,1,14
2023-09-29,4호선,명동,27646,31587,-3941,4,1,15
2023-09-29,4호선,명동,27646,31587,-3941,4,1,16
2023-09-29,4호선,명동,27646,31587,-3941,4,1,17
2023-09-29,4호선,명동,27646,31587,-3941,4,1,18
2023-09-29,4호선,명동,27646,31587,-3941,4,1,19
2023-09-29,4호선,명동,27646,31587,-3941,4,1,20
2023-09-29,4호선,명동,27646,31587,-3941,4,1,21
2023-09-29,4호선,명동,27646,31587,-3941,4,1,22
2023-09-29,4호선,명동,27646,31587,-3941,4,1,23
2023-09-30,4호선,명동,29741,33570,-3829,5,1,00
2023-09-30,4호선,명동,29741,33570,-3829,5,1,01
2023-09-30,4호선,명동,29741,33570,-3829,5,1,02
2023-09-30,4호선,명동,29741,33570,-3829,5,1,03
2023-09-30,4호선,명동,29741,33570,-3829,5,1,04
2023-09-30,4호선,명동,29741,33570,-3829,5,1,05
2023-09-30,4호선,명동,29741,33570,-3829,5,1,06
2023-09-30,4호선,명동,29741,33570,-3829,5,1,07
2023-09-30,4호선,명동,29741,33570,-3829,5,1,08
2023-09-30,4호선,명동,29741,33570,-3829,5,1,09
2023-09-30,4호선,명동,29741,33570,-3829,5,1,10
2023-09-30,4호선,명동,29741,33570,-3829,5,1,11
2023-09-30,4호선,명동,29741,33570,-3829,5,1,12
2023-09-30,4호선,명동,29741,33570,-3829,5,1,13
2023-09-30,4호선,명동,29741,33570,-3829,5,1,14
2023-09-30,4호선,명동,29741,33570,-3829,5,1,15
2023-09-30,4호선,명동,29741,33570,-3829,5,1,16
2023-09-30,4호선,명동,29741,33570,-3829,5,1,17
2023-09-30,4호선,명동,29741,33570,-3829,5,1,18
2023-09-30,4호선,명동,29741,33570,-3829,5,1,19
2023-09-30,4호선,명동,29741,33570,-3829,5,1,20
2023-09-30,4호선,명동,29741,33570,-3829,5,1,21
2023-09-30,4호선,명동,29741,33570,-3829,5,1,22
2023-09-30,4호선,명동,29741,33570,-3829,5,1,23
2023-10-01,4호선,명동,30572,34324,-3752,6,1,00
2023-10-01,4호선,명동,30572,34324,-3752,6,1,01
2023-10-01,4호선,명동,30572,34324,-3752,6,1,02
2023-10-01,4호선,명동,30572,34324,-3752,6,1,03
2023-10-01,4호선,명동,30572,34324,-3752,6,1,04
2023-10-01,4호선,명동,30572,34324,-3752,6,1,05
2023-10-01,4호선,명동,30572,34324,-3752,6,1,06
2023-10-01,4호선,명동,30572,34324,-3752,6,1,07
2023-10-01,4호선,명동,30572,34324,-3752,6,1,08
2023-10-01,4호선,명동,30572,34324,-3752,6,1,09
2023-10-01,4호선,명동,30572,34324,-3752,6,1,10
2023-10-01,4호선,명동,30572,34324,-3752,6,1,11
2023-10-01,4호선,명동,30572,34324,-3752,6,1,12
2023-10-01,4호선,명동,30572,34324,-3752,6,1,13
2023-10-01,4호선,명동,30572,34324,-3752,6,1,14
2023-10-01,4호선,명동,30572,34324,-3752,6,1,15
2023-10-01,4호선,명동,30572,34324,-3752,6,1,16
2023-10-01,4호선,명동,30572,34324,-3752,6,1,17
2023-10-01,4호선,명동,30572,34324,-3752,6,1,18
2023-10-01,4호선,명동,30572,34324,-3752,6,1,19
2023-10-01,4호선,명동,30572,34324,-3752,6,1,20
2023-10-01,4호선,명동,30572,34324,-3752,6,1,21
2023-10-01,4호선,명동,30572,34324,-3752,6,1,22
2023-10-01,4호선,명동,30572,34324,-3752,6,1,23
2023-10-02,4호선,명동,28052,31024,-2972,0,0,00
2023-10-02,4호선,명동,28052,31024,-2972,0,0,01
2023-10-02,4호선,명동,28052,31024,-2972,0,0,02
2023-10-02,4호선,명동,28052,31024,-2972,0,0,03
2023-10-02,4호선,명동,28052,31024,-2972,0,0,04
2023-10-02,4호선,명동,28052,31024,-2972,0,0,05
2023-10-02,4호선,명동,28052,31024,-2972,0,0,06
2023-10-02,4호선,명동,28052,31024,-2972,0,0,07
2023-10-02,4호선,명동,28052,31024,-2972,0,0,08
2023-10-02,4호선,명동,28052,31024,-2972,0,0,09
2023-10-02,4호선,명동,28052,31024,-2972,0,0,10
2023-10-02,4호선,명동,28052,31024,-2972,0,0,11
2023-10-02,4호선,명동,28052,31024,-2972,0,0,12
2023-10-02,4호선,명동,28052,31024,-2972,0,0,13
2023-10-02,4호선,명동,28052,31024,-2972,0,0,14
2023-10-02,4호선,명동,28052,31024,-2972,0,0,15
2023-10-02,4호선,명동,28052,31024,-2972,0,0,16
2023-10-02,4호선,명동,28052,31024,-2972,0,0,17
2023-10-02,4호선,명동,28052,31024,-2972,0,0,18
2023-10-02,4호선,명동,28052,31024,-2972,0,0,19
2023-10-02,4호선,명동,28052,31024,-2972,0,0,20
2023-10-02,4호선,명동,28052,31024,-2972,0,0,21
2023-10-02,4호선,명동,28052,31024,-2972,0,0,22
2023-10-02,4호선,명동,28052,31024,-2972,0,0,23
2023-10-03,4호선,명동,20951,21870,-919,1,1,00
2023-10-03,4호선,명동,20951,21870,-919,1,1,01
2023-10-03,4호선,명동,20951,21870,-919,1,1,02
2023-10-03,4호선,명동,20951,21870,-919,1,1,03
2023-10-03,4호선,명동,20951,21870,-919,1,1,04
2023-10-03,4호선,명동,20951,21870,-919,1,1,05
2023-10-03,4호선,명동,20951,21870,-919,1,1,06
2023-10-03,4호선,명동,20951,21870,-919,1,1,07
2023-10-03,4호선,명동,20951,21870,-919,1,1,08
2023-10-03,4호선,명동,20951,21870,-919,1,1,09
2023-10-03,4호선,명동,20951,21870,-919,1,1,10
2023-10-03,4호선,명동,20951,21870,-919,1,1,11
2023-10-03,4호선,명동,20951,21870,-919,1,1,12
2023-10-03,4호선,명동,20951,21870,-919,1,1,13
2023-10-03,4호선,명동,20951,21870,-919,1,1,14
2023-10-03,4호선,명동,20951,21870,-919,1,1,15
2023-10-03,4호선,명동,20951,21870,-919,1,1,16
2023-10-03,4호선,명동,20951,21870,-919,1,1,17
2023-10-03,4호선,명동,20951,21870,-919,1,1,18
2023-10-03,4호선,명동,20951,21870,-919,1,1,19
2023-10-03,4호선,명동,20951,21870,-919,1,1,20
2023-10-03,4호선,명동,20951,21870,-919,1,1,21
2023-10-03,4호선,명동,20951,21870,-919,1,1,22
2023-10-03,4호선,명동,20951,21870,-919,1,1,23
2023-10-04,4호선,명동,29147,31431,-2284,2,0,00
2023-10-04,4호선,명동,29147,31431,-2284,2,0,01
2023-10-04,4호선,명동,29147,31431,-2284,2,0,02
2023-10-04,4호선,명동,29147,31431,-2284,2,0,03
2023-10-04,4호선,명동,29147,31431,-2284,2,0,04
2023-10-04,4호선,명동,29147,31431,-2284,2,0,05
2023-10-04,4호선,명동,29147,31431,-2284,2,0,06
2023-10-04,4호선,명동,29147,31431,-2284,2,0,07
2023-10-04,4호선,명동,29147,31431,-2284,2,0,08
2023-10-04,4호선,명동,29147,31431,-2284,2,0,09
2023-10-04,4호선,명동,29147,31431,-2284,2,0,10
2023-10-04,4호선,명동,29147,31431,-2284,2,0,11
2023-10-04,4호선,명동,29147,31431,-2284,2,0,12
2023-10-04,4호선,명동,29147,31431,-2284,2,0,13
2023-10-04,4호선,명동,29147,31431,-2284,2,0,14
2023-10-04,4호선,명동,29147,31431,-2284,2,0,15
2023-10-04,4호선,명동,29147,31431,-2284,2,0,16
2023-10-04,4호선,명동,29147,31431,-2284,2,0,17
2023-10-04,4호선,명동,29147,31431,-2284,2,0,18
2023-10-04,4호선,명동,29147,31431,-2284,2,0,19
2023-10-04,4호선,명동,29147,31431,-2284,2,0,20
2023-10-04,4호선,명동,29147,31431,-2284,2,0,21
2023-10-04,4호선,명동,29147,31431,-2284,2,0,22
2023-10-04,4호선,명동,29147,31431,-2284,2,0,23
2023-10-05,4호선,명동,31054,32862,-1808,3,0,00
2023-10-05,4호선,명동,31054,32862,-1808,3,0,01
2023-10-05,4호선,명동,31054,32862,-1808,3,0,02
2023-10-05,4호선,명동,31054,32862,-1808,3,0,03
2023-10-05,4호선,명동,31054,32862,-1808,3,0,04
2023-10-05,4호선,명동,31054,32862,-1808,3,0,05
2023-10-05,4호선,명동,31054,32862,-1808,3,0,06
2023-10-05,4호선,명동,31054,32862,-1808,3,0,07
2023-10-05,4호선,명동,31054,32862,-1808,3,0,08
2023-10-05,4호선,명동,31054,32862,-1808,3,0,09
2023-10-05,4호선,명동,31054,32862,-1808,3,0,10
2023-10-05,4호선,명동,31054,32862,-1808,3,0,11
2023-10-05,4호선,명동,31054,32862,-1808,3,0,12
2023-10-05,4호선,명동,31054,32862,-1808,3,0,13
2023-10-05,4호선,명동,31054,32862,-1808,3,0,14
2023-10-05,4호선,명동,31054,32862,-1808,3,0,15
2023-10-05,4호선,명동,31054,32862,-1808,3,0,16
2023-10-05,4호선,명동,31054,32862,-1808,3,0,17
2023-10-05,4호선,명동,31054,32862,-1808,3,0,18
2023-10-05,4호선,명동,31054,32862,-1808,3,0,19
2023-10-05,4호선,명동,31054,32862,-1808,3,0,20
2023-10-05,4호선,명동,31054,32862,-1808,3,0,21
2023-10-05,4호선,명동,31054,32862,-1808,3,0,22
2023-10-05,4호선,명동,31054,32862,-1808,3,0,23
2023-10-06,4호선,명동,33699,37036,-3337,4,0,00
2023-10-06,4호선,명동,33699,37036,-3337,4,0,01
2023-10-06,4호선,명동,33699,37036,-3337,4,0,02
2023-10-06,4호선,명동,33699,37036,-3337,4,0,03
2023-10-06,4호선,명동,33699,37036,-3337,4,0,04
2023-10-06,4호선,명동,33699,37036,-3337,4,0,05
2023-10-06,4호선,명동,33699,37036,-3337,4,0,06
2023-10-06,4호선,명동,33699,37036,-3337,4,0,07
2023-10-06,4호선,명동,33699,37036,-3337,4,0,08
2023-10-06,4호선,명동,33699,37036,-3337,4,0,09
2023-10-06,4호선,명동,33699,37036,-3337,4,0,10
2023-10-06,4호선,명동,33699,37036,-3337,4,0,11
2023-10-06,4호선,명동,33699,37036,-3337,4,0,12
2023-10-06,4호선,명동,33699,37036,-3337,4,0,13
2023-10-06,4호선,명동,33699,37036,-3337,4,0,14
2023-10-06,4호선,명동,33699,37036,-3337,4,0,15
2023-10-06,4호선,명동,33699,37036,-3337,4,0,16
2023-10-06,4호선,명동,33699,37036,-3337,4,0,17
2023-10-06,4호선,명동,33699,37036,-3337,4,0,18
2023-10-06,4호선,명동,33699,37036,-3337,4,0,19
2023-10-06,4호선,명동,33699,37036,-3337,4,0,20
2023-10-06,4호선,명동,33699,37036,-3337,4,0,21
2023-10-06,4호선,명동,33699,37036,-3337,4,0,22
2023-10-06,4호선,명동,33699,37036,-3337,4,0,23
2023-10-07,4호선,명동,32845,38114,-5269,5,1,00
2023-10-07,4호선,명동,32845,38114,-5269,5,1,01
2023-10-07,4호선,명동,32845,38114,-5269,5,1,02
2023-10-07,4호선,명동,32845,38114,-5269,5,1,03
2023-10-07,4호선,명동,32845,38114,-5269,5,1,04
2023-10-07,4호선,명동,32845,38114,-5269,5,1,05
2023-10-07,4호선,명동,32845,38114,-5269,5,1,06
2023-10-07,4호선,명동,32845,38114,-5269,5,1,07
2023-10-07,4호선,명동,32845,38114,-5269,5,1,08
2023-10-07,4호선,명동,32845,38114,-5269,5,1,09
2023-10-07,4호선,명동,32845,38114,-5269,5,1,10
2023-10-07,4호선,명동,32845,38114,-5269,5,1,11
2023-10-07,4호선,명동,32845,38114,-5269,5,1,12
2023-10-07,4호선,명동,32845,38114,-5269,5,1,13
2023-10-07,4호선,명동,32845,38114,-5269,5,1,14
2023-10-07,4호선,명동,32845,38114,-5269,5,1,15
2023-10-07,4호선,명동,32845,38114,-5269,5,1,16
2023-10-07,4호선,명동,32845,38114,-5269,5,1,17
2023-10-07,4호선,명동,32845,38114,-5269,5,1,18
2023-10-07,4호선,명동,32845,38114,-5269,5,1,19
2023-10-07,4호선,명동,32845,38114,-5269,5,1,20
2023-10-07,4호선,명동,32845,38114,-5269,5,1,21
2023-10-07,4호선,명동,32845,38114,-5269,5,1,22
2023-10-07,4호선,명동,32845,38114,-5269,5,1,23
2023-10-08,4호선,명동,33205,37311,-4106,6,1,00
2023-10-08,4호선,명동,33205,37311,-4106,6,1,01
2023-10-08,4호선,명동,33205,37311,-4106,6,1,02
2023-10-08,4호선,명동,33205,37311,-4106,6,1,03
2023-10-08,4호선,명동,33205,37311,-4106,6,1,04
2023-10-08,4호선,명동,33205,37311,-4106,6,1,05
2023-10-08,4호선,명동,33205,37311,-4106,6,1,06
2023-10-08,4호선,명동,33205,37311,-4106,6,1,07
2023-10-08,4호선,명동,33205,37311,-4106,6,1,08
2023-10-08,4호선,명동,33205,37311,-4106,6,1,09
2023-10-08,4호선,명동,33205,37311,-4106,6,1,10
2023-10-08,4호선,명동,33205,37311,-4106,6,1,11
2023-10-08,4호선,명동,33205,37311,-4106,6,1,12
2023-10-08,4호선,명동,33205,37311,-4106,6,1,13
2023-10-08,4호선,명동,33205,37311,-4106,6,1,14
2023-10-08,4호선,명동,33205,37311,-4106,6,1,15
2023-10-08,4호선,명동,33205,37311,-4106,6,1,16
2023-10-08,4호선,명동,33205,37311,-4106,6,1,17
2023-10-08,4호선,명동,33205,37311,-4106,6,1,18
2023-10-08,4호선,명동,33205,37311,-4106,6,1,19
2023-10-08,4호선,명동,33205,37311,-4106,6,1,20
2023-10-08,4호선,명동,33205,37311,-4106,6,1,21
2023-10-08,4호선,명동,33205,37311,-4106,6,1,22
2023-10-08,4호선,명동,33205,37311,-4106,6,1,23
2023-10-09,4호선,명동,26068,26968,-900,0,1,00
2023-10-09,4호선,명동,26068,26968,-900,0,1,01
2023-10-09,4호선,명동,26068,26968,-900,0,1,02
2023-10-09,4호선,명동,26068,26968,-900,0,1,03
2023-10-09,4호선,명동,26068,26968,-900,0,1,04
2023-10-09,4호선,명동,26068,26968,-900,0,1,05
2023-10-09,4호선,명동,26068,26968,-900,0,1,06
2023-10-09,4호선,명동,26068,26968,-900,0,1,07
2023-10-09,4호선,명동,26068,26968,-900,0,1,08
2023-10-09,4호선,명동,26068,26968,-900,0,1,09
2023-10-09,4호선,명동,26068,26968,-900,0,1,10
2023-10-09,4호선,명동,26068,26968,-900,0,1,11
2023-10-09,4호선,명동,26068,26968,-900,0,1,12
2023-10-09,4호선,명동,26068,26968,-900,0,1,13
2023-10-09,4호선,명동,26068,26968,-900,0,1,14
2023-10-09,4호선,명동,26068,26968,-900,0,1,15
2023-10-09,4호선,명동,26068,26968,-900,0,1,16
2023-10-09,4호선,명동,26068,26968,-900,0,1,17
2023-10-09,4호선,명동,26068,26968,-900,0,1,18
2023-10-09,4호선,명동,26068,26968,-900,0,1,19
2023-10-09,4호선,명동,26068,26968,-900,0,1,20
2023-10-09,4호선,명동,26068,26968,-900,0,1,21
2023-10-09,4호선,명동,26068,26968,-900,0,1,22
2023-10-09,4호선,명동,26068,26968,-900,0,1,23
2023-10-10,4호선,명동,32884,34322,-1438,1,0,00
2023-10-10,4호선,명동,32884,34322,-1438,1,0,01
2023-10-10,4호선,명동,32884,34322,-1438,1,0,02
2023-10-10,4호선,명동,32884,34322,-1438,1,0,03
2023-10-10,4호선,명동,32884,34322,-1438,1,0,04
2023-10-10,4호선,명동,32884,34322,-1438,1,0,05
2023-10-10,4호선,명동,32884,34322,-1438,1,0,06
2023-10-10,4호선,명동,32884,34322,-1438,1,0,07
2023-10-10,4호선,명동,32884,34322,-1438,1,0,08
2023-10-10,4호선,명동,32884,34322,-1438,1,0,09
2023-10-10,4호선,명동,32884,34322,-1438,1,0,10
2023-10-10,4호선,명동,32884,34322,-1438,1,0,11
2023-10-10,4호선,명동,32884,34322,-1438,1,0,12
2023-10-10,4호선,명동,32884,34322,-1438,1,0,13
2023-10-10,4호선,명동,32884,34322,-1438,1,0,14
2023-10-10,4호선,명동,32884,34322,-1438,1,0,15
2023-10-10,4호선,명동,32884,34322,-1438,1,0,16
2023-10-10,4호선,명동,32884,34322,-1438,1,0,17
2023-10-10,4호선,명동,32884,34322,-1438,1,0,18
2023-10-10,4호선,명동,32884,34322,-1438,1,0,19
2023-10-10,4호선,명동,32884,34322,-1438,1,0,20
2023-10-10,4호선,명동,32884,34322,-1438,1,0,21
2023-10-10,4호선,명동,32884,34322,-1438,1,0,22
2023-10-10,4호선,명동,32884,34322,-1438,1,0,23
2023-10-11,4호선,명동,33880,36395,-2515,2,0,00
2023-10-11,4호선,명동,33880,36395,-2515,2,0,01
2023-10-11,4호선,명동,33880,36395,-2515,2,0,02
2023-10-11,4호선,명동,33880,36395,-2515,2,0,03
2023-10-11,4호선,명동,33880,36395,-2515,2,0,04
2023-10-11,4호선,명동,33880,36395,-2515,2,0,05
2023-10-11,4호선,명동,33880,36395,-2515,2,0,06
2023-10-11,4호선,명동,33880,36395,-2515,2,0,07
2023-10-11,4호선,명동,33880,36395,-2515,2,0,08
2023-10-11,4호선,명동,33880,36395,-2515,2,0,09
2023-10-11,4호선,명동,33880,36395,-2515,2,0,10
2023-10-11,4호선,명동,33880,36395,-2515,2,0,11
2023-10-11,4호선,명동,33880,36395,-2515,2,0,12
2023-10-11,4호선,명동,33880,36395,-2515,2,0,13
2023-10-11,4호선,명동,33880,36395,-2515,2,0,14
2023-10-11,4호선,명동,33880,36395,-2515,2,0,15
2023-10-11,4호선,명동,33880,36395,-2515,2,0,16
2023-10-11,4호선,명동,33880,36395,-2515,2,0,17
2023-10-11,4호선,명동,33880,36395,-2515,2,0,18
2023-10-11,4호선,명동,33880,36395,-2515,2,0,19
2023-10-11,4호선,명동,33880,36395,-2515,2,0,20
2023-10-11,4호선,명동,33880,36395,-2515,2,0,21
2023-10-11,4호선,명동,33880,36395,-2515,2,0,22
2023-10-11,4호선,명동,33880,36395,-2515,2,0,23
2023-10-12,4호선,명동,34556,36773,-2217,3,0,00
2023-10-12,4호선,명동,34556,36773,-2217,3,0,01
2023-10-12,4호선,명동,34556,36773,-2217,3,0,02
2023-10-12,4호선,명동,34556,36773,-2217,3,0,03
2023-10-12,4호선,명동,34556,36773,-2217,3,0,04
2023-10-12,4호선,명동,34556,36773,-2217,3,0,05
2023-10-12,4호선,명동,34556,36773,-2217,3,0,06
2023-10-12,4호선,명동,34556,36773,-2217,3,0,07
2023-10-12,4호선,명동,34556,36773,-2217,3,0,08
2023-10-12,4호선,명동,34556,36773,-2217,3,0,09
2023-10-12,4호선,명동,34556,36773,-2217,3,0,10
2023-10-12,4호선,명동,34556,36773,-2217,3,0,11
2023-10-12,4호선,명동,34556,36773,-2217,3,0,12
2023-10-12,4호선,명동,34556,36773,-2217,3,0,13
2023-10-12,4호선,명동,34556,36773,-2217,3,0,14
2023-10-12,4호선,명동,34556,36773,-2217,3,0,15
2023-10-12,4호선,명동,34556,36773,-2217,3,0,16
2023-10-12,4호선,명동,34556,36773,-2217,3,0,17
2023-10-12,4호선,명동,34556,36773,-2217,3,0,18
2023-10-12,4호선,명동,34556,36773,-2217,3,0,19
2023-10-12,4호선,명동,34556,36773,-2217,3,0,20
2023-10-12,4호선,명동,34556,36773,-2217,3,0,21
2023-10-12,4호선,명동,34556,36773,-2217,3,0,22
2023-10-12,4호선,명동,34556,36773,-2217,3,0,23
2023-10-13,4호선,명동,37556,40354,-2798,4,0,00
2023-10-13,4호선,명동,37556,40354,-2798,4,0,01
2023-10-13,4호선,명동,37556,40354,-2798,4,0,02
2023-10-13,4호선,명동,37556,40354,-2798,4,0,03
2023-10-13,4호선,명동,37556,40354,-2798,4,0,04
2023-10-13,4호선,명동,37556,40354,-2798,4,0,05
2023-10-13,4호선,명동,37556,40354,-2798,4,0,06
2023-10-13,4호선,명동,37556,40354,-2798,4,0,07
2023-10-13,4호선,명동,37556,40354,-2798,4,0,08
2023-10-13,4호선,명동,37556,40354,-2798,4,0,09
2023-10-13,4호선,명동,37556,40354,-2798,4,0,10
2023-10-13,4호선,명동,37556,40354,-2798,4,0,11
2023-10-13,4호선,명동,37556,40354,-2798,4,0,12
2023-10-13,4호선,명동,37556,40354,-2798,4,0,13
2023-10-13,4호선,명동,37556,40354,-2798,4,0,14
2023-10-13,4호선,명동,37556,40354,-2798,4,0,15
2023-10-13,4호선,명동,37556,40354,-2798,4,0,16
2023-10-13,4호선,명동,37556,40354,-2798,4,0,17
2023-10-13,4호선,명동,37556,40354,-2798,4,0,18
2023-10-13,4호선,명동,37556,40354,-2798,4,0,19
2023-10-13,4호선,명동,37556,40354,-2798,4,0,20
2023-10-13,4호선,명동,37556,40354,-2798,4,0,21
2023-10-13,4호선,명동,37556,40354,-2798,4,0,22
2023-10-13,4호선,명동,37556,40354,-2798,4,0,23
2023-10-14,4호선,명동,31785,35709,-3924,5,1,00
2023-10-14,4호선,명동,31785,35709,-3924,5,1,01
2023-10-14,4호선,명동,31785,35709,-3924,5,1,02
2023-10-14,4호선,명동,31785,35709,-3924,5,1,03
2023-10-14,4호선,명동,31785,35709,-3924,5,1,04
2023-10-14,4호선,명동,31785,35709,-3924,5,1,05
2023-10-14,4호선,명동,31785,35709,-3924,5,1,06
2023-10-14,4호선,명동,31785,35709,-3924,5,1,07
2023-10-14,4호선,명동,31785,35709,-3924,5,1,08
2023-10-14,4호선,명동,31785,35709,-3924,5,1,09
2023-10-14,4호선,명동,31785,35709,-3924,5,1,10
2023-10-14,4호선,명동,31785,35709,-3924,5,1,11
2023-10-14,4호선,명동,31785,35709,-3924,5,1,12
2023-10-14,4호선,명동,31785,35709,-3924,5,1,13
2023-10-14,4호선,명동,31785,35709,-3924,5,1,14
2023-10-14,4호선,명동,31785,35709,-3924,5,1,15
2023-10-14,4호선,명동,31785,35709,-3924,5,1,16
2023-10-14,4호선,명동,31785,35709,-3924,5,1,17
2023-10-14,4호선,명동,31785,35709,-3924,5,1,18
2023-10-14,4호선,명동,31785,35709,-3924,5,1,19
2023-10-14,4호선,명동,31785,35709,-3924,5,1,20
2023-10-14,4호선,명동,31785,35709,-3924,5,1,21
2023-10-14,4호선,명동,31785,35709,-3924,5,1,22
2023-10-14,4호선,명동,31785,35709,-3924,5,1,23
2023-10-15,4호선,명동,28959,31789,-2830,6,1,00
2023-10-15,4호선,명동,28959,31789,-2830,6,1,01
2023-10-15,4호선,명동,28959,31789,-2830,6,1,02
2023-10-15,4호선,명동,28959,31789,-2830,6,1,03
2023-10-15,4호선,명동,28959,31789,-2830,6,1,04
2023-10-15,4호선,명동,28959,31789,-2830,6,1,05
2023-10-15,4호선,명동,28959,31789,-2830,6,1,06
2023-10-15,4호선,명동,28959,31789,-2830,6,1,07
2023-10-15,4호선,명동,28959,31789,-2830,6,1,08
2023-10-15,4호선,명동,28959,31789,-2830,6,1,09
2023-10-15,4호선,명동,28959,31789,-2830,6,1,10
2023-10-15,4호선,명동,28959,31789,-2830,6,1,11
2023-10-15,4호선,명동,28959,31789,-2830,6,1,12
2023-10-15,4호선,명동,28959,31789,-2830,6,1,13
2023-10-15,4호선,명동,28959,31789,-2830,6,1,14
2023-10-15,4호선,명동,28959,31789,-2830,6,1,15
2023-10-15,4호선,명동,28959,31789,-2830,6,1,16
2023-10-15,4호선,명동,28959,31789,-2830,6,1,17
2023-10-15,4호선,명동,28959,31789,-2830,6,1,18
2023-10-15,4호선,명동,28959,31789,-2830,6,1,19
2023-10-15,4호선,명동,28959,31789,-2830,6,1,20
2023-10-15,4호선,명동,28959,31789,-2830,6,1,21
2023-10-15,4호선,명동,28959,31789,-2830,6,1,22
2023-10-15,4호선,명동,28959,31789,-2830,6,1,23
2023-10-16,4호선,명동,35955,37846,-1891,0,0,00
2023-10-16,4호선,명동,35955,37846,-1891,0,0,01
2023-10-16,4호선,명동,35955,37846,-1891,0,0,02
2023-10-16,4호선,명동,35955,37846,-1891,0,0,03
2023-10-16,4호선,명동,35955,37846,-1891,0,0,04
2023-10-16,4호선,명동,35955,37846,-1891,0,0,05
2023-10-16,4호선,명동,35955,37846,-1891,0,0,06
2023-10-16,4호선,명동,35955,37846,-1891,0,0,07
2023-10-16,4호선,명동,35955,37846,-1891,0,0,08
2023-10-16,4호선,명동,35955,37846,-1891,0,0,09
