사용일자,노선명,역명,승차총승객수,하차총승객수,승하차 차이,week,weekend&public holiday,time,year,month,in,ratio_in,datetime,out,ratio_out,in_CMR,ratio_in_CMR,in_HH,ratio_in_HH,Net_in_out,prev_month,prev_Net_in_out,Net_pre_cur_in_out,Net_pre_cur_in_out(%)
2024-11-06,4호선,명동,39125,40897,-1772,2,0,16,2024,11,100951.0,0.08755,2024-11-16,83119.0,0.06754,73225.0,0.07733,98674.0,0.11605,17832.0,2024-10-16,101659.0,-83827.0,-0.8245900510530302
2024-11-06,4호선,명동,39125,40897,-1772,2,0,17,2024,11,113090.0,0.09808,2024-11-17,89809.0,0.07298,114697.0,0.12113,123597.0,0.14537,23281.0,2024-10-17,114737.0,-91456.0,-0.797092481065393
2024-11-06,4호선,명동,39125,40897,-1772,2,0,18,2024,11,153183.0,0.13285,2024-11-18,85616.0,0.06957,162993.0,0.17213,130994.0,0.15407,67567.0,2024-10-18,151585.0,-84018.0,-0.5542632846257876
2024-11-06,4호선,명동,39125,40897,-1772,2,0,19,2024,11,95980.0,0.08324,2024-11-19,64149.0,0.05213,74975.0,0.07918,64014.0,0.07529,31831.0,2024-10-19,94526.0,-62695.0,-0.663256670122506
2024-11-06,4호선,명동,39125,40897,-1772,2,0,20,2024,11,92654.0,0.08036,2024-11-20,46407.0,0.03771,59806.0,0.06316,58422.0,0.06871,46247.0,2024-10-20,86548.0,-40301.0,-0.46564911956371036
2024-11-06,4호선,명동,39125,40897,-1772,2,0,21,2024,11,87307.0,0.07572,2024-11-21,32244.0,0.0262,56421.0,0.05958,24412.0,0.02871,55063.0,2024-10-21,83737.0,-28674.0,-0.34242927260350864
2024-11-06,4호선,명동,39125,40897,-1772,2,0,22,2024,11,78072.0,0.06771,2024-11-22,18581.0,0.0151,42341.0,0.04471,13427.0,0.01579,59491.0,2024-10-22,77325.0,-17834.0,-0.23063692208212094
2024-11-06,4호선,명동,39125,40897,-1772,2,0,23,2024,11,31939.0,0.0277,2024-11-23,9904.0,0.00805,23661.0,0.02499,4828.0,0.00568,22035.0,2024-10-23,32130.0,-10095.0,-0.3141923436041083
2024-11-07,4호선,명동,37677,39875,-2198,3,0,00,2024,11,,,,,,,,,,,,,,
2024-11-07,4호선,명동,37677,39875,-2198,3,0,01,2024,11,0.0,0.0,2024-11-01,142.0,0.00012,3.0,0.0,2.0,0.0,-142.0,2024-10-01,0.0,-142.0,-inf
2024-11-07,4호선,명동,37677,39875,-2198,3,0,02,2024,11,,,,,,,,,,,,,,
2024-11-07,4호선,명동,37677,39875,-2198,3,0,03,2024,11,,,,,,,,,,,,,,
2024-11-07,4호선,명동,37677,39875,-2198,3,0,04,2024,11,44.0,4e-05,2024-11-04,0.0,0.0,72.0,8e-05,26.0,3e-05,44.0,2024-10-04,33.0,11.0,0.33333333333333326
2024-11-07,4호선,명동,37677,39875,-2198,3,0,05,2024,11,1892.0,0.00164,2024-11-05,1466.0,0.00119,3510.0,0.00371,1519.0,0.00179,426.0,2024-10-05,1978.0,-1552.0,-0.7846309403437816
2024-11-07,4호선,명동,37677,39875,-2198,3,0,06,2024,11,4132.0,0.00358,2024-11-06,25061.0,0.02036,5864.0,0.00619,3503.0,0.00412,-20929.0,2024-10-06,4503.0,-25432.0,-5.647790361980902
2024-11-07,4호선,명동,37677,39875,-2198,3,0,07,2024,11,9020.0,0.00782,2024-11-07,55355.0,0.04498,12941.0,0.01367,5712.0,0.00672,-46335.0,2024-10-07,9685.0,-56020.0,-5.7842023748064015
2024-11-07,4호선,명동,37677,39875,-2198,3,0,08,2024,11,18160.0,0.01575,2024-11-08,136749.0,0.11112,24046.0,0.02539,9978.0,0.01174,-118589.0,2024-10-08,20322.0,-138911.0,-6.835498474559591
2024-11-07,4호선,명동,37677,39875,-2198,3,0,09,2024,11,33474.0,0.02903,2024-11-09,111025.0,0.09022,30903.0,0.03264,14943.0,0.01758,-77551.0,2024-10-09,35152.0,-112703.0,-3.20616181156122
2024-11-07,4호선,명동,37677,39875,-2198,3,0,10,2024,11,38825.0,0.03367,2024-11-10,75688.0,0.0615,34068.0,0.03598,20566.0,0.02419,-36863.0,2024-10-10,40779.0,-77642.0,-1.9039701807302778
2024-11-07,4호선,명동,37677,39875,-2198,3,0,11,2024,11,45264.0,0.03926,2024-11-11,76171.0,0.0619,36457.0,0.0385,31615.0,0.03718,-30907.0,2024-10-11,46342.0,-77249.0,-1.6669328039359543
2024-11-07,4호선,명동,37677,39875,-2198,3,0,12,2024,11,46133.0,0.04001,2024-11-12,80314.0,0.06526,35320.0,0.0373,41003.0,0.04823,-34181.0,2024-10-12,49198.0,-83379.0,-1.6947640147973495
2024-11-07,4호선,명동,37677,39875,-2198,3,0,13,2024,11,52010.0,0.04511,2024-11-13,80742.0,0.06561,42008.0,0.04436,53121.0,0.06248,-28732.0,2024-10-13,55026.0,-83758.0,-1.5221531639588557
2024-11-07,4호선,명동,37677,39875,-2198,3,0,14,2024,11,64364.0,0.05582,2024-11-14,75651.0,0.06147,50735.0,0.05358,68197.0,0.08021,-11287.0,2024-10-14,68443.0,-79730.0,-1.1649109477959763
2024-11-07,4호선,명동,37677,39875,-2198,3,0,15,2024,11,84257.0,0.07307,2024-11-15,79333.0,0.06447,58434.0,0.06171,81107.0,0.09539,4924.0,2024-10-15,87035.0,-82111.0,-0.9434250588843569
2024-11-07,4호선,명동,37677,39875,-2198,3,0,16,2024,11,100951.0,0.08755,2024-11-16,83119.0,0.06754,73225.0,0.07733,98674.0,0.11605,17832.0,2024-10-16,101659.0,-83827.0,-0.8245900510530302
2024-11-07,4호선,명동,37677,39875,-2198,3,0,17,2024,11,113090.0,0.09808,2024-11-17,89809.0,0.07298,114697.0,0.12113,123597.0,0.14537,23281.0,2024-10-17,114737.0,-91456.0,-0.797092481065393
2024-11-07,4호선,명동,37677,39875,-2198,3,0,18,2024,11,153183.0,0.13285,2024-11-18,85616.0,0.06957,162993.0,0.17213,130994.0,0.15407,67567.0,2024-10-18,151585.0,-84018.0,-0.5542632846257876
2024-11-07,4호선,명동,37677,39875,-2198,3,0,19,2024,11,95980.0,0.08324,2024-11-19,64149.0,0.05213,74975.0,0.07918,64014.0,0.07529,31831.0,2024-10-19,94526.0,-62695.0,-0.663256670122506
2024-11-07,4호선,명동,37677,39875,-2198,3,0,20,2024,11,92654.0,0.08036,2024-11-20,46407.0,0.03771,59806.0,0.06316,58422.0,0.06871,46247.0,2024-10-20,86548.0,-40301.0,-0.46564911956371036
2024-11-07,4호선,명동,37677,39875,-2198,3,0,21,2024,11,87307.0,0.07572,2024-11-21,32244.0,0.0262,56421.0,0.05958,24412.0,0.02871,55063.0,2024-10-21,83737.0,-28674.0,-0.34242927260350864
2024-11-07,4호선,명동,37677,39875,-2198,3,0,22,2024,11,78072.0,0.06771,2024-11-22,18581.0,0.0151,42341.0,0.04471,13427.0,0.01579,59491.0,2024-10-22,77325.0,-17834.0,-0.23063692208212094
2024-11-07,4호선,명동,37677,39875,-2198,3,0,23,2024,11,31939.0,0.0277,2024-11-23,9904.0,0.00805,23661.0,0.02499,4828.0,0.00568,22035.0,2024-10-23,32130.0,-10095.0,-0.3141923436041083
2024-11-08,4호선,명동,40508,43336,-2828,4,0,00,2024,11,,,,,,,,,,,,,,
2024-11-08,4호선,명동,40508,43336,-2828,4,0,01,2024,11,0.0,0.0,2024-11-01,142.0,0.00012,3.0,0.0,2.0,0.0,-142.0,2024-10-01,0.0,-142.0,-inf
2024-11-08,4호선,명동,40508,43336,-2828,4,0,02,2024,11,,,,,,,,,,,,,,
2024-11-08,4호선,명동,40508,43336,-2828,4,0,03,2024,11,,,,,,,,,,,,,,
2024-11-08,4호선,명동,40508,43336,-2828,4,0,04,2024,11,44.0,4e-05,2024-11-04,0.0,0.0,72.0,8e-05,26.0,3e-05,44.0,2024-10-04,33.0,11.0,0.33333333333333326
2024-11-08,4호선,명동,40508,43336,-2828,4,0,05,2024,11,1892.0,0.00164,2024-11-05,1466.0,0.00119,3510.0,0.00371,1519.0,0.00179,426.0,2024-10-05,1978.0,-1552.0,-0.7846309403437816
2024-11-08,4호선,명동,40508,43336,-2828,4,0,06,2024,11,4132.0,0.00358,2024-11-06,25061.0,0.02036,5864.0,0.00619,3503.0,0.00412,-20929.0,2024-10-06,4503.0,-25432.0,-5.647790361980902
2024-11-08,4호선,명동,40508,43336,-2828,4,0,07,2024,11,9020.0,0.00782,2024-11-07,55355.0,0.04498,12941.0,0.01367,5712.0,0.00672,-46335.0,2024-10-07,9685.0,-56020.0,-5.7842023748064015
2024-11-08,4호선,명동,40508,43336,-2828,4,0,08,2024,11,18160.0,0.01575,2024-11-08,136749.0,0.11112,24046.0,0.02539,9978.0,0.01174,-118589.0,2024-10-08,20322.0,-138911.0,-6.835498474559591
2024-11-08,4호선,명동,40508,43336,-2828,4,0,09,2024,11,33474.0,0.02903,2024-11-09,111025.0,0.09022,30903.0,0.03264,14943.0,0.01758,-77551.0,2024-10-09,35152.0,-112703.0,-3.20616181156122
2024-11-08,4호선,명동,40508,43336,-2828,4,0,10,2024,11,38825.0,0.03367,2024-11-10,75688.0,0.0615,34068.0,0.03598,20566.0,0.02419,-36863.0,2024-10-10,40779.0,-77642.0,-1.9039701807302778
2024-11-08,4호선,명동,40508,43336,-2828,4,0,11,2024,11,45264.0,0.03926,2024-11-11,76171.0,0.0619,36457.0,0.0385,31615.0,0.03718,-30907.0,2024-10-11,46342.0,-77249.0,-1.6669328039359543
2024-11-08,4호선,명동,40508,43336,-2828,4,0,12,2024,11,46133.0,0.04001,2024-11-12,80314.0,0.06526,35320.0,0.0373,41003.0,0.04823,-34181.0,2024-10-12,49198.0,-83379.0,-1.6947640147973495
2024-11-08,4호선,명동,40508,43336,-2828,4,0,13,2024,11,52010.0,0.04511,2024-11-13,80742.0,0.06561,42008.0,0.04436,53121.0,0.06248,-28732.0,2024-10-13,55026.0,-83758.0,-1.5221531639588557
2024-11-08,4호선,명동,40508,43336,-2828,4,0,14,2024,11,64364.0,0.05582,2024-11-14,75651.0,0.06147,50735.0,0.05358,68197.0,0.08021,-11287.0,2024-10-14,68443.0,-79730.0,-1.1649109477959763
2024-11-08,4호선,명동,40508,43336,-2828,4,0,15,2024,11,84257.0,0.07307,2024-11-15,79333.0,0.06447,58434.0,0.06171,81107.0,0.09539,4924.0,2024-10-15,87035.0,-82111.0,-0.9434250588843569
2024-11-08,4호선,명동,40508,43336,-2828,4,0,16,2024,11,100951.0,0.08755,2024-11-16,83119.0,0.06754,73225.0,0.07733,98674.0,0.11605,17832.0,2024-10-16,101659.0,-83827.0,-0.8245900510530302
2024-11-08,4호선,명동,40508,43336,-2828,4,0,17,2024,11,113090.0,0.09808,2024-11-17,89809.0,0.07298,114697.0,0.12113,123597.0,0.14537,23281.0,2024-10-17,114737.0,-91456.0,-0.797092481065393
2024-11-08,4호선,명동,40508,43336,-2828,4,0,18,2024,11,153183.0,0.13285,2024-11-18,85616.0,0.06957,162993.0,0.17213,130994.0,0.15407,67567.0,2024-10-18,151585.0,-84018.0,-0.5542632846257876
2024-11-08,4호선,명동,40508,43336,-2828,4,0,19,2024,11,95980.0,0.08324,2024-11-19,64149.0,0.05213,74975.0,0.07918,64014.0,0.07529,31831.0,2024-10-19,94526.0,-62695.0,-0.663256670122506
2024-11-08,4호선,명동,40508,43336,-2828,4,0,20,2024,11,92654.0,0.08036,2024-11-20,46407.0,0.03771,59806.0,0.06316,58422.0,0.06871,46247.0,2024-10-20,86548.0,-40301.0,-0.46564911956371036
2024-11-08,4호선,명동,40508,43336,-2828,4,0,21,2024,11,87307.0,0.07572,2024-11-21,32244.0,0.0262,56421.0,0.05958,24412.0,0.02871,55063.0,2024-10-21,83737.0,-28674.0,-0.34242927260350864
2024-11-08,4호선,명동,40508,43336,-2828,4,0,22,2024,11,78072.0,0.06771,2024-11-22,18581.0,0.0151,42341.0,0.04471,13427.0,0.01579,59491.0,2024-10-22,77325.0,-17834.0,-0.23063692208212094
2024-11-08,4호선,명동,40508,43336,-2828,4,0,23,2024,11,31939.0,0.0277,2024-11-23,9904.0,0.00805,23661.0,0.02499,4828.0,0.00568,22035.0,2024-10-23,32130.0,-10095.0,-0.3141923436041083
2024-11-09,4호선,명동,44563,47224,-2661,5,1,00,2024,11,,,,,,,,,,,,,,
2024-11-09,4호선,명동,44563,47224,-2661,5,1,01,2024,11,0.0,0.0,2024-11-01,142.0,0.00012,3.0,0.0,2.0,0.0,-142.0,2024-10-01,0.0,-142.0,-inf
2024-11-09,4호선,명동,44563,47224,-2661,5,1,02,2024,11,,,,,,,,,,,,,,
2024-11-09,4호선,명동,44563,47224,-2661,5,1,03,2024,11,,,,,,,,,,,,,,
2024-11-09,4호선,명동,44563,47224,-2661,5,1,04,2024,11,44.0,4e-05,2024-11-04,0.0,0.0,72.0,8e-05,26.0,3e-05,44.0,2024-10-04,33.0,11.0,0.33333333333333326
2024-11-09,4호선,명동,44563,47224,-2661,5,1,05,2024,11,1892.0,0.00164,2024-11-05,1466.0,0.00119,3510.0,0.00371,1519.0,0.00179,426.0,2024-10-05,1978.0,-1552.0,-0.7846309403437816
2024-11-09,4호선,명동,44563,47224,-2661,5,1,06,2024,11,4132.0,0.00358,2024-11-06,25061.0,0.02036,5864.0,0.00619,3503.0,0.00412,-20929.0,2024-10-06,4503.0,-25432.0,-5.647790361980902
2024-11-09,4호선,명동,44563,47224,-2661,5,1,07,2024,11,9020.0,0.00782,2024-11-07,55355.0,0.04498,12941.0,0.01367,5712.0,0.00672,-46335.0,2024-10-07,9685.0,-56020.0,-5.7842023748064015
2024-11-09,4호선,명동,44563,47224,-2661,5,1,08,2024,11,18160.0,0.01575,2024-11-08,136749.0,0.11112,24046.0,0.02539,9978.0,0.01174,-118589.0,2024-10-08,20322.0,-138911.0,-6.835498474559591
2024-11-09,4호선,명동,44563,47224,-2661,5,1,09,2024,11,33474.0,0.02903,2024-11-09,111025.0,0.09022,30903.0,0.03264,14943.0,0.01758,-77551.0,2024-10-09,35152.0,-112703.0,-3.20616181156122
2024-11-09,4호선,명동,44563,47224,-2661,5,1,10,2024,11,38825.0,0.03367,2024-11-10,75688.0,0.0615,34068.0,0.03598,20566.0,0.02419,-36863.0,2024-10-10,40779.0,-77642.0,-1.9039701807302778
2024-11-09,4호선,명동,44563,47224,-2661,5,1,11,2024,11,45264.0,0.03926,2024-11-11,76171.0,0.0619,36457.0,0.0385,31615.0,0.03718,-30907.0,2024-10-11,46342.0,-77249.0,-1.6669328039359543
2024-11-09,4호선,명동,44563,47224,-2661,5,1,12,2024,11,46133.0,0.04001,2024-11-12,80314.0,0.06526,35320.0,0.0373,41003.0,0.04823,-34181.0,2024-10-12,49198.0,-83379.0,-1.6947640147973495
2024-11-09,4호선,명동,44563,47224,-2661,5,1,13,2024,11,52010.0,0.04511,2024-11-13,80742.0,0.06561,42008.0,0.04436,53121.0,0.06248,-28732.0,2024-10-13,55026.0,-83758.0,-1.5221531639588557
2024-11-09,4호선,명동,44563,47224,-2661,5,1,14,2024,11,64364.0,0.05582,2024-11-14,75651.0,0.06147,50735.0,0.05358,68197.0,0.08021,-11287.0,2024-10-14,68443.0,-79730.0,-1.1649109477959763
2024-11-09,4호선,명동,44563,47224,-2661,5,1,15,2024,11,84257.0,0.07307,2024-11-15,79333.0,0.06447,58434.0,0.06171,81107.0,0.09539,4924.0,2024-10-15,87035.0,-82111.0,-0.9434250588843569
2024-11-09,4호선,명동,44563,47224,-2661,5,1,16,2024,11,100951.0,0.08755,2024-11-16,83119.0,0.06754,73225.0,0.07733,98674.0,0.11605,17832.0,2024-10-16,101659.0,-83827.0,-0.8245900510530302
2024-11-09,4호선,명동,44563,47224,-2661,5,1,17,2024,11,113090.0,0.09808,2024-11-17,89809.0,0.07298,114697.0,0.12113,123597.0,0.14537,23281.0,2024-10-17,114737.0,-91456.0,-0.797092481065393
2024-11-09,4호선,명동,44563,47224,-2661,5,1,18,2024,11,153183.0,0.13285,2024-11-18,85616.0,0.06957,162993.0,0.17213,130994.0,0.15407,67567.0,2024-10-18,151585.0,-84018.0,-0.5542632846257876
2024-11-09,4호선,명동,44563,47224,-2661,5,1,19,2024,11,95980.0,0.08324,2024-11-19,64149.0,0.05213,74975.0,0.07918,64014.0,0.07529,31831.0,2024-10-19,94526.0,-62695.0,-0.663256670122506
2024-11-09,4호선,명동,44563,47224,-2661,5,1,20,2024,11,92654.0,0.08036,2024-11-20,46407.0,0.03771,59806.0,0.06316,58422.0,0.06871,46247.0,2024-10-20,86548.0,-40301.0,-0.46564911956371036
2024-11-09,4호선,명동,44563,47224,-2661,5,1,21,2024,11,87307.0,0.07572,2024-11-21,32244.0,0.0262,56421.0,0.05958,24412.0,0.02871,55063.0,2024-10-21,83737.0,-28674.0,-0.34242927260350864
2024-11-09,4호선,명동,44563,47224,-2661,5,1,22,2024,11,78072.0,0.06771,2024-11-22,18581.0,0.0151,42341.0,0.04471,13427.0,0.01579,59491.0,2024-10-22,77325.0,-17834.0,-0.23063692208212094
2024-11-09,4호선,명동,44563,47224,-2661,5,1,23,2024,11,31939.0,0.0277,2024-11-23,9904.0,0.00805,23661.0,0.02499,4828.0,0.00568,22035.0,2024-10-23,32130.0,-10095.0,-0.3141923436041083
2024-11-10,4호선,명동,33219,35834,-2615,6,1,00,2024,11,,,,,,,,,,,,,,
2024-11-10,4호선,명동,33219,35834,-2615,6,1,01,2024,11,0.0,0.0,2024-11-01,142.0,0.00012,3.0,0.0,2.0,0.0,-142.0,2024-10-01,0.0,-142.0,-inf
2024-11-10,4호선,명동,33219,35834,-2615,6,1,02,2024,11,,,,,,,,,,,,,,
2024-11-10,4호선,명동,33219,35834,-2615,6,1,03,2024,11,,,,,,,,,,,,,,
2024-11-10,4호선,명동,33219,35834,-2615,6,1,04,2024,11,44.0,4e-05,2024-11-04,0.0,0.0,72.0,8e-05,26.0,3e-05,44.0,2024-10-04,33.0,11.0,0.33333333333333326
2024-11-10,4호선,명동,33219,35834,-2615,6,1,05,2024,11,1892.0,0.00164,2024-11-05,1466.0,0.00119,3510.0,0.00371,1519.0,0.00179,426.0,2024-10-05,1978.0,-1552.0,-0.7846309403437816
2024-11-10,4호선,명동,33219,35834,-2615,6,1,06,2024,11,4132.0,0.00358,2024-11-06,25061.0,0.02036,5864.0,0.00619,3503.0,0.00412,-20929.0,2024-10-06,4503.0,-25432.0,-5.647790361980902
2024-11-10,4호선,명동,33219,35834,-2615,6,1,07,2024,11,9020.0,0.00782,2024-11-07,55355.0,0.04498,12941.0,0.01367,5712.0,0.00672,-46335.0,2024-10-07,9685.0,-56020.0,-5.7842023748064015
2024-11-10,4호선,명동,33219,35834,-2615,6,1,08,2024,11,18160.0,0.01575,2024-11-08,136749.0,0.11112,24046.0,0.02539,9978.0,0.01174,-118589.0,2024-10-08,20322.0,-138911.0,-6.835498474559591
2024-11-10,4호선,명동,33219,35834,-2615,6,1,09,2024,11,33474.0,0.02903,2024-11-09,111025.0,0.09022,30903.0,0.03264,14943.0,0.01758,-77551.0,2024-10-09,35152.0,-112703.0,-3.20616181156122
2024-11-10,4호선,명동,33219,35834,-2615,6,1,10,2024,11,38825.0,0.03367,2024-11-10,75688.0,0.0615,34068.0,0.03598,20566.0,0.02419,-36863.0,2024-10-10,40779.0,-77642.0,-1.9039701807302778
2024-11-10,4호선,명동,33219,35834,-2615,6,1,11,2024,11,45264.0,0.03926,2024-11-11,76171.0,0.0619,36457.0,0.0385,31615.0,0.03718,-30907.0,2024-10-11,46342.0,-77249.0,-1.6669328039359543
2024-11-10,4호선,명동,33219,35834,-2615,6,1,12,2024,11,46133.0,0.04001,2024-11-12,80314.0,0.06526,35320.0,0.0373,41003.0,0.04823,-34181.0,2024-10-12,49198.0,-83379.0,-1.6947640147973495
2024-11-10,4호선,명동,33219,35834,-2615,6,1,13,2024,11,52010.0,0.04511,2024-11-13,80742.0,0.06561,42008.0,0.04436,53121.0,0.06248,-28732.0,2024-10-13,55026.0,-83758.0,-1.5221531639588557
2024-11-10,4호선,명동,33219,35834,-2615,6,1,14,2024,11,64364.0,0.05582,2024-11-14,75651.0,0.06147,50735.0,0.05358,68197.0,0.08021,-11287.0,2024-10-14,68443.0,-79730.0,-1.1649109477959763
2024-11-10,4호선,명동,33219,35834,-2615,6,1,15,2024,11,84257.0,0.07307,2024-11-15,79333.0,0.06447,58434.0,0.06171,81107.0,0.09539,4924.0,2024-10-15,87035.0,-82111.0,-0.9434250588843569
2024-11-10,4호선,명동,33219,35834,-2615,6,1,16,2024,11,100951.0,0.08755,2024-11-16,83119.0,0.06754,73225.0,0.07733,98674.0,0.11605,17832.0,2024-10-16,101659.0,-83827.0,-0.8245900510530302
2024-11-10,4호선,명동,33219,35834,-2615,6,1,17,2024,11,113090.0,0.09808,2024-11-17,89809.0,0.07298,114697.0,0.12113,123597.0,0.14537,23281.0,2024-10-17,114737.0,-91456.0,-0.797092481065393
2024-11-10,4호선,명동,33219,35834,-2615,6,1,18,2024,11,153183.0,0.13285,2024-11-18,85616.0,0.06957,162993.0,0.17213,130994.0,0.15407,67567.0,2024-10-18,151585.0,-84018.0,-0.5542632846257876
2024-11-10,4호선,명동,33219,35834,-2615,6,1,19,2024,11,95980.0,0.08324,2024-11-19,64149.0,0.05213,74975.0,0.07918,64014.0,0.07529,31831.0,2024-10-19,94526.0,-62695.0,-0.663256670122506
2024-11-10,4호선,명동,33219,35834,-2615,6,1,20,2024,11,92654.0,0.08036,2024-11-20,46407.0,0.03771,59806.0,0.06316,58422.0,0.06871,46247.0,2024-10-20,86548.0,-40301.0,-0.46564911956371036
2024-11-10,4호선,명동,33219,35834,-2615,6,1,21,2024,11,87307.0,0.07572,2024-11-21,32244.0,0.0262,56421.0,0.05958,24412.0,0.02871,55063.0,2024-10-21,83737.0,-28674.0,-0.34242927260350864
2024-11-10,4호선,명동,33219,35834,-2615,6,1,22,2024,11,78072.0,0.06771,2024-11-22,18581.0,0.0151,42341.0,0.04471,13427.0,0.01579,59491.0,2024-10-22,77325.0,-17834.0,-0.23063692208212094
2024-11-10,4호선,명동,33219,35834,-2615,6,1,23,2024,11,31939.0,0.0277,2024-11-23,9904.0,0.00805,23661.0,0.02499,4828.0,0.00568,22035.0,2024-10-23,32130.0,-10095.0,-0.3141923436041083
2024-11-11,4호선,명동,37871,39747,-1876,0,0,00,2024,11,,,,,,,,,,,,,,
2024-11-11,4호선,명동,37871,39747,-1876,0,0,01,2024,11,0.0,0.0,2024-11-01,142.0,0.00012,3.0,0.0,2.0,0.0,-142.0,2024-10-01,0.0,-142.0,-inf
2024-11-11,4호선,명동,37871,39747,-1876,0,0,02,2024,11,,,,,,,,,,,,,,
2024-11-11,4호선,명동,37871,39747,-1876,0,0,03,2024,11,,,,,,,,,,,,,,
2024-11-11,4호선,명동,37871,39747,-1876,0,0,04,2024,11,44.0,4e-05,2024-11-04,0.0,0.0,72.0,8e-05,26.0,3e-05,44.0,2024-10-04,33.0,11.0,0.33333333333333326
2024-11-11,4호선,명동,37871,39747,-1876,0,0,05,2024,11,1892.0,0.00164,2024-11-05,1466.0,0.00119,3510.0,0.00371,1519.0,0.00179,426.0,2024-10-05,1978.0,-1552.0,-0.7846309403437816
2024-11-11,4호선,명동,37871,39747,-1876,0,0,06,2024,11,4132.0,0.00358,2024-11-06,25061.0,0.02036,5864.0,0.00619,3503.0,0.00412,-20929.0,2024-10-06,4503.0,-25432.0,-5.647790361980902
2024-11-11,4호선,명동,37871,39747,-1876,0,0,07,2024,11,9020.0,0.00782,2024-11-07,55355.0,0.04498,12941.0,0.01367,5712.0,0.00672,-46335.0,2024-10-07,9685.0,-56020.0,-5.7842023748064015
2024-11-11,4호선,명동,37871,39747,-1876,0,0,08,2024,11,18160.0,0.01575,2024-11-08,136749.0,0.11112,24046.0,0.02539,9978.0,0.01174,-118589.0,2024-10-08,20322.0,-138911.0,-6.835498474559591
2024-11-11,4호선,명동,37871,39747,-1876,0,0,09,2024,11,33474.0,0.02903,2024-11-09,111025.0,0.09022,30903.0,0.03264,14943.0,0.01758,-77551.0,2024-10-09,35152.0,-112703.0,-3.20616181156122
2024-11-11,4호선,명동,37871,39747,-1876,0,0,10,2024,11,38825.0,0.03367,2024-11-10,75688.0,0.0615,34068.0,0.03598,20566.0,0.02419,-36863.0,2024-10-10,40779.0,-77642.0,-1.9039701807302778
2024-11-11,4호선,명동,37871,39747,-1876,0,0,11,2024,11,45264.0,0.03926,2024-11-11,76171.0,0.0619,36457.0,0.0385,31615.0,0.03718,-30907.0,2024-10-11,46342.0,-77249.0,-1.6669328039359543
2024-11-11,4호선,명동,37871,39747,-1876,0,0,12,2024,11,46133.0,0.04001,2024-11-12,80314.0,0.06526,35320.0,0.0373,41003.0,0.04823,-34181.0,2024-10-12,49198.0,-83379.0,-1.6947640147973495
2024-11-11,4호선,명동,37871,39747,-1876,0,0,13,2024,11,52010.0,0.04511,2024-11-13,80742.0,0.06561,42008.0,0.04436,53121.0,0.06248,-28732.0,2024-10-13,55026.0,-83758.0,-1.5221531639588557
2024-11-11,4호선,명동,37871,39747,-1876,0,0,14,2024,11,64364.0,0.05582,2024-11-14,75651.0,0.06147,50735.0,0.05358,68197.0,0.08021,-11287.0,2024-10-14,68443.0,-79730.0,-1.1649109477959763
2024-11-11,4호선,명동,37871,39747,-1876,0,0,15,2024,11,84257.0,0.07307,2024-11-15,79333.0,0.06447,58434.0,0.06171,81107.0,0.09539,4924.0,2024-10-15,87035.0,-82111.0,-0.9434250588843569
2024-11-11,4호선,명동,37871,39747,-1876,0,0,16,2024,11,100951.0,0.08755,2024-11-16,83119.0,0.06754,73225.0,0.07733,98674.0,0.11605,17832.0,2024-10-16,101659.0,-83827.0,-0.8245900510530302
2024-11-11,4호선,명동,37871,39747,-1876,0,0,17,2024,11,113090.0,0.09808,2024-11-17,89809.0,0.07298,114697.0,0.12113,123597.0,0.14537,23281.0,2024-10-17,114737.0,-91456.0,-0.797092481065393
2024-11-11,4호선,명동,37871,39747,-1876,0,0,18,2024,11,153183.0,0.13285,2024-11-18,85616.0,0.06957,162993.0,0.17213,130994.0,0.15407,67567.0,2024-10-18,151585.0,-84018.0,-0.5542632846257876
2024-11-11,4호선,명동,37871,39747,-1876,0,0,19,2024,11,95980.0,0.08324,2024-11-19,64149.0,0.05213,74975.0,0.07918,64014.0,0.07529,31831.0,2024-10-19,94526.0,-62695.0,-0.663256670122506
2024-11-11,4호선,명동,37871,39747,-1876,0,0,20,2024,11,92654.0,0.08036,2024-11-20,46407.0,0.03771,59806.0,0.06316,58422.0,0.06871,46247.0,2024-10-20,86548.0,-40301.0,-0.46564911956371036
2024-11-11,4호선,명동,37871,39747,-1876,0,0,21,2024,11,87307.0,0.07572,2024-11-21,32244.0,0.0262,56421.0,0.05958,24412.0,0.02871,55063.0,2024-10-21,83737.0,-28674.0,-0.34242927260350864
2024-11-11,4호선,명동,37871,39747,-1876,0,0,22,2024,11,78072.0,0.06771,2024-11-22,18581.0,0.0151,42341.0,0.04471,13427.0,0.01579,59491.0,2024-10-22,77325.0,-17834.0,-0.23063692208212094
2024-11-11,4호선,명동,37871,39747,-1876,0,0,23,2024,11,31939.0,0.0277,2024-11-23,9904.0,0.00805,23661.0,0.02499,4828.0,0.00568,22035.0,2024-10-23,32130.0,-10095.0,-0.3141923436041083
2024-11-12,4호선,명동,36901,39076,-2175,1,0,00,2024,11,,,,,,,,,,,,,,
2024-11-12,4호선,명동,36901,39076,-2175,1,0,01,2024,11,0.0,0.0,2024-11-01,142.0,0.00012,3.0,0.0,2.0,0.0,-142.0,2024-10-01,0.0,-142.0,-inf
2024-11-12,4호선,명동,36901,39076,-2175,1,0,02,2024,11,,,,,,,,,,,,,,
